action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,635661,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '20.98', 'le': '0.40', 'lle': '6.26', 'sei': '9.41'}",CHEMBL1519,TRANDOLAPRIL,CHEMBL1519,9.03,0,http://www.openphacts.org/units/Nanomolar,217066,=,1,1,=,,IC50,nM,,0.93,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,0.93
,,638111,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '17.22', 'le': '0.33', 'lle': '6.01', 'sei': '7.50'}",CHEMBL1165,MOEXIPRIL,CHEMBL1165,8.59,0,http://www.openphacts.org/units/Nanomolar,217067,=,1,1,=,,IC50,nM,,2.6,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,2.6
,,640523,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '20.16', 'le': '0.38', 'lle': '6.02', 'sei': '8.75'}",CHEMBL1168,RAMIPRIL,CHEMBL1168,8.40,0,http://www.openphacts.org/units/Nanomolar,217036,=,1,1,=,,IC50,nM,,4.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,4.0
,,646330,[],CHEMBL645455,Compound was tested for its inhibitory activity against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1133973,Bioorg Med Chem Lett,2001,,CHEMBL431210,,CHEMBL431210,,0,http://www.openphacts.org/units/Nanomolar,157456,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,100000.0
,,647745,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)C(CCc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NC[C@H](O)C(=O)O,,,CHEMBL1133572,J Med Chem,2000,,CHEMBL113759,,CHEMBL113759,,0,http://www.openphacts.org/units/Nanomolar,217060,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,10000.0
,,650072,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '20.66', 'le': '0.39', 'lle': '6.20', 'sei': '9.14'}",CHEMBL838,BENAZEPRIL,CHEMBL838,8.77,0,http://www.openphacts.org/units/Nanomolar,217037,=,1,1,=,,IC50,nM,,1.7,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,1.7
,,651378,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '22.17', 'le': '0.42', 'lle': '6.75', 'sei': '8.70'}",CHEMBL578,ENALAPRIL,CHEMBL578,8.35,1,http://www.openphacts.org/units/Nanomolar,217068,=,1,1,=,,IC50,nM,,4.5,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,4.5
,,652520,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CNC(=O)C(CS)Cc1ccccc1,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '23.94', 'le': '0.49', 'lle': '5.09', 'sei': '9.13'}",CHEMBL10247,THIORPHAN,CHEMBL10247,6.07,0,http://www.openphacts.org/units/Nanomolar,217061,=,1,1,=,,IC50,nM,,860.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,860.0
,,652521,[],CHEMBL618671,Inhibitory activity against angiotensin-converting enzyme (ACE).,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CNC(=O)C(CS)Cc1ccccc1,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '27.06', 'le': '0.55', 'lle': '5.87', 'sei': '10.32'}",CHEMBL10247,THIORPHAN,CHEMBL10247,6.85,1,http://www.openphacts.org/units/Nanomolar,217061,=,1,1,=,,IC50,nM,,140.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,140.0
,,652524,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '18.43', 'le': '0.34', 'lle': '5.51', 'sei': '8.42'}",CHEMBL1592,QUINAPRIL,CHEMBL1592,8.08,1,http://www.openphacts.org/units/Nanomolar,217035,=,1,1,=,,IC50,nM,,8.3,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,8.3
,Not Determined,654688,[],CHEMBL645456,Compound was tested for its inhibitory activity against Angiotensin I converting enzyme; ND=Not determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,,,CHEMBL1133973,Bioorg Med Chem Lett,2001,,CHEMBL84969,,CHEMBL84969,,0,http://www.openphacts.org/units/Nanomolar,157457,,1,0,,,IC50,nM,,,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,
,,658562,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '20.54', 'le': '0.39', 'lle': '7.09', 'sei': '6.26'}",CHEMBL1237,LISINOPRIL ANHYDROUS,CHEMBL1237,8.33,0,http://www.openphacts.org/units/Nanomolar,217038,=,1,1,=,,IC50,nM,,4.7,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,4.7
,,660927,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '15.97', 'le': '0.32', 'lle': '2.88', 'sei': '8.17'}",CHEMBL3039598,FOSINOPRIL,CHEMBL3039598,9.00,0,http://www.openphacts.org/units/Nanomolar,217065,=,1,1,=,,IC50,nM,,1.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,1.0
,,660928,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '21.88', 'le': '0.44', 'lle': '5.36', 'sei': '12.58'}",CHEMBL331378,ZOFENOPRIL,CHEMBL331378,9.40,0,http://www.openphacts.org/units/Nanomolar,217064,=,1,1,=,,IC50,nM,,0.4,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,0.4
,,662147,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '18.26', 'le': '0.35', 'lle': '3.45', 'sei': '8.35'}",CHEMBL191,LOSARTAN,CHEMBL191,7.72,0,http://www.openphacts.org/units/Nanomolar,217063,=,1,1,=,,IC50,nM,,19.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,19.0
,,665847,[],CHEMBL645455,Compound was tested for its inhibitory activity against Angiotensin I converting enzyme,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,,,CHEMBL1133973,Bioorg Med Chem Lett,2001,,CHEMBL308333,ACTINONIN,CHEMBL308333,,0,http://www.openphacts.org/units/Nanomolar,157458,>,1,1,>,,IC50,nM,,100000.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,100000.0
,,666079,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC1CCC[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '21.26', 'le': '0.42', 'lle': '6.27', 'sei': '9.57'}",CHEMBL325056,,CHEMBL325056,8.30,0,http://www.openphacts.org/units/Nanomolar,217057,=,1,1,=,,IC50,nM,,5.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,5.0
,,671163,[],CHEMBL648689,Inhibitory activity against angiotensin I converting enzyme (ACE),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1133572,J Med Chem,2000,"{'bei': '35.15', 'le': '0.75', 'lle': '7.01', 'sei': '13.26'}",CHEMBL1560,CAPTOPRIL,CHEMBL1560,7.64,1,http://www.openphacts.org/units/Nanomolar,217069,=,1,1,=,,IC50,nM,,23.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,nM,UO_0000065,,23.0
,,714657,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCn1c(=O)n2n(c1=O)[C@H](C(=O)O)C=CC2,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL310750,,CHEMBL310750,9.00,0,http://www.openphacts.org/units/Nanomolar,141572,=,1,1,=,,IC50,nM,,1.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,9.0
,,715452,[],CHEMBL648701,In vitro inhibitory activity against Angiotensin I converting enzyme from unpurified guinea pig serum,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1123106,J Med Chem,1985,"{'bei': '18.21', 'le': '0.35', 'lle': '5.25', 'sei': '7.14'}",CHEMBL578,ENALAPRIL,CHEMBL578,6.85,0,http://www.openphacts.org/units/Nanomolar,33773,=,1,1,=,,IC50,nM,,140.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,1.4E-7
,,715922,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,CSC1(SC)C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL445561,,CHEMBL445561,8.59,0,http://www.openphacts.org/units/Nanomolar,141569,=,1,1,=,,IC50,nM,,2.57,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.59
,,715923,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@H](NCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL80147,,CHEMBL80147,5.24,0,http://www.openphacts.org/units/Nanomolar,141682,=,1,1,=,,IC50,nM,,5754.4,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,5.24
,,715924,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,NC(Cc1ccccc1)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL310869,,CHEMBL310869,7.00,0,http://www.openphacts.org/units/Nanomolar,141579,=,1,1,=,,IC50,nM,,100.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.0
,,715925,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,CC(S)C(=O)N[C@@H](CS)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126767,J Med Chem,1993,,CHEMBL309914,,CHEMBL309914,,0,http://www.openphacts.org/units/Nanomolar,141632,=,1,1,=,,IC50,nM,,537031.8,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,3.27
,,715933,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL420391,,CHEMBL420391,7.92,0,http://www.openphacts.org/units/Nanomolar,141599,=,1,1,=,,IC50,nM,,12.02,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.92
,No significant activity,716631,[],CHEMBL884035,In vitro inhibitory activity against Angiotensin I converting enzyme from unpurified guinea pig serum; No significant activity,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C(CCc1ccccc1)S(=O)(=O)C(C)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1123106,J Med Chem,1985,,CHEMBL1907753,,CHEMBL1907753,,0,http://www.openphacts.org/units/Nanomolar,33767,,1,0,,,IC50,nM,,,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,
,,717213,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)[C@@H]1CC2(CN1C(=O)CP(=O)(O)CCCCc1ccccc1)SCCS2,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL277270,,CHEMBL277270,8.40,0,http://www.openphacts.org/units/Nanomolar,141679,=,1,1,=,,IC50,nM,,3.981,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.4
,,717214,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@H](NP(=O)(O)CCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL309601,,CHEMBL309601,8.15,0,http://www.openphacts.org/units/Nanomolar,141675,=,1,1,=,,IC50,nM,,7.079,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.15
,,717215,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCC(=O)CCS,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL80729,,CHEMBL80729,5.62,0,http://www.openphacts.org/units/Nanomolar,141690,=,1,1,=,,IC50,nM,,2398.83,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,5.62
,,717216,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@H](NCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL65423,,CHEMBL65423,5.62,0,http://www.openphacts.org/units/Nanomolar,141685,=,1,1,=,,IC50,nM,,2398.83,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,5.62
,,717235,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@H](NC(C(=O)O)C1CCCN1C(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL312431,,CHEMBL312431,8.54,0,http://www.openphacts.org/units/Nanomolar,141617,=,1,1,=,,IC50,nM,,2.884,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.54
,,717236,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@H](NC(=O)CCC(=O)O)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126767,J Med Chem,1993,,CHEMBL77056,,CHEMBL77056,,0,http://www.openphacts.org/units/Nanomolar,141614,=,1,1,=,,IC50,nM,,1348962.88,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,2.87
,,717237,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL78341,,CHEMBL78341,7.40,0,http://www.openphacts.org/units/Nanomolar,141606,=,1,1,=,,IC50,nM,,39.81,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.4
,,717238,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N(CC(=O)O)c1ccc2c(c1)OCO2,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL35561,,CHEMBL35561,9.94,0,http://www.openphacts.org/units/Nanomolar,141584,=,1,1,=,,IC50,nM,,0.1148,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,9.94
,,717989,[],CHEMBL648701,In vitro inhibitory activity against Angiotensin I converting enzyme from unpurified guinea pig serum,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)C(CCc1ccccc1)SC(C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,,,CHEMBL1123106,J Med Chem,1985,"{'bei': '13.91', 'le': '0.27', 'lle': '2.63', 'sei': '7.55'}",CHEMBL1907754,,CHEMBL1907754,6.34,0,http://www.openphacts.org/units/Nanomolar,33775,=,1,1,=,,IC50,nM,,460.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,4.6E-7
,,718342,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126767,J Med Chem,1993,,CHEMBL80101,,CHEMBL80101,,0,http://www.openphacts.org/units/Nanomolar,141644,=,1,1,=,,IC50,nM,,549540.87,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,3.26
,,718354,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL36503,CERONAPRIL,CHEMBL36503,7.44,0,http://www.openphacts.org/units/Nanomolar,141630,=,1,1,=,,IC50,nM,,36.31,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.44
,,718355,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(N(CC(=O)O)C(=O)C(C)N)cc1,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL80240,,CHEMBL80240,5.59,0,http://www.openphacts.org/units/Nanomolar,141608,=,1,1,=,,IC50,nM,,2570.4,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,5.59
,,718356,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,CCN(C[C@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL311471,,CHEMBL311471,8.19,0,http://www.openphacts.org/units/Nanomolar,141605,=,1,1,=,,IC50,nM,,6.457,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.19
,,719466,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,C[C@@H](CS)C(=O)N1c2ccccc2C[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL611148,,CHEMBL611148,8.22,0,http://www.openphacts.org/units/Nanomolar,141570,=,1,1,=,,IC50,nM,,6.026,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.22
,,719467,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)[C@@H]1CCCN1C(=O)C1CCCC1S,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL431983,,CHEMBL431983,7.19,0,http://www.openphacts.org/units/Nanomolar,141671,=,1,1,=,,IC50,nM,,64.57,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.19
,,719469,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)[C@H]1CCCN1C(=O)CCS,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126767,J Med Chem,1993,,CHEMBL305938,,CHEMBL305938,,0,http://www.openphacts.org/units/Nanomolar,141646,=,1,1,=,,IC50,nM,,1819700.86,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,2.74
,,719521,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)C(CCc1ccccc1)N[C@H]1CCN2CCC[C@@H](C(=O)O)N2C1=O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL77446,,CHEMBL77446,7.25,0,http://www.openphacts.org/units/Nanomolar,141601,=,1,1,=,,IC50,nM,,56.23,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.25
,,720274,[],CHEMBL648701,In vitro inhibitory activity against Angiotensin I converting enzyme from unpurified guinea pig serum,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,,,CHEMBL1123106,J Med Chem,1985,"{'bei': '16.26', 'le': '0.31', 'lle': '4.23', 'sei': '7.30'}",CHEMBL2079671,,CHEMBL2079671,7.00,0,http://www.openphacts.org/units/Nanomolar,33763,=,1,1,=,,IC50,nM,,100.0,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,IC50,M,UO_0000065,,1E-7
,,720647,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,O=C(O)[C@@H]1CCCN2C(=O)C[C@@H](CS)C(=O)N12,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL79190,,CHEMBL79190,7.15,0,http://www.openphacts.org/units/Nanomolar,141701,=,1,1,=,,IC50,nM,,70.79,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.15
,,720659,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL287518,,CHEMBL287518,8.49,0,http://www.openphacts.org/units/Nanomolar,141592,=,1,1,=,,IC50,nM,,3.236,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,8.49
,,721624,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,CC(S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL309799,,CHEMBL309799,7.19,0,http://www.openphacts.org/units/Nanomolar,141574,=,1,1,=,,IC50,nM,,64.57,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,7.19
,,721668,[],CHEMBL648337,Inhibitory activity against angiotensin converting enzyme (ACE),F,,,BAO_0000190,BAO_0000019,assay format,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](Cc2ccccc2)C[C@H]1C(=O)O,,,CHEMBL1126767,J Med Chem,1993,,CHEMBL284843,,CHEMBL284843,9.05,0,http://www.openphacts.org/units/Nanomolar,141626,=,1,1,=,,IC50,nM,,0.8913,CHEMBL1808,Homo sapiens,Angiotensin-converting enzyme,9606,,,pIC50,,UO_0000065,,9.05
